"Id","Data do Sorteio","Coluna 1","Coluna 2","Coluna 3","Coluna 4","Coluna 5","Coluna 6"
"1643","10/11/2014","16","19","20","28","37","60"
"","","","","","","",""
"1644","10/15/2014","10","13","16","22","34","60"
"","","","","","","",""
"1645","10/18/2014","8","18","21","31","37","38"
"","","","","","","",""
"1646","10/22/2014","19","23","34","40","41","58"
"","","","","","","",""
"1647","10/25/2014","12","17","23","38","53","54"
"","","","","","","",""
"1648","10/29/2014","15","16","18","20","22","48"
"","","","","","","",""
"1649","11/1/2014","24","33","38","42","44","54"
"","","","","","","",""
"1650","11/5/2014","17","23","29","38","57","60"
"","","","","","","",""
"1651","11/8/2014","8","27","35","38","41","44"
"","","","","","","",""
"1652","11/12/2014","7","24","26","28","44","57"
"","","","","","","",""
"1653","11/14/2014","1","21","22","27","32","45"
"","","","","","","",""
"1654","11/19/2014","7","16","33","42","50","58"
"","","","","","","",""
"1655","11/22/2014","7","24","28","46","53","56"
"","","","","","","",""
"","","","","","","",""
"1656","11/26/2014","4","6","11","43","54","56"
"","","","","","","",""
"1657","11/29/2014","7","10","14","37","45","54"
"","","","","","","",""
"1658","12/3/2014","7","11","19","23","40","49"
"","","","","","","",""
"1659","12/6/2014","4","10","20","33","37","49"
"","","","","","","",""
"1660","12/10/2014","8","17","34","38","42","51"
"","","","","","","",""
"1661","12/13/2014","13","16","27","43","48","58"
"","","","","","","",""
"1662","12/17/2014","10","14","25","29","33","57"
"","","","","","","",""
"","","","","","","",""
"1663","12/20/2014","18","20","27","40","49","55"
"","","","","","","",""
"1664","12/24/2014","8","21","23","29","36","48"
"","","","","","","",""
"1665","12/31/2014","1","5","11","16","20","56"
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"1666","1/3/2015","1","2","23","27","45","51"
"","","","","","","",""
"1667","1/7/2015","7","12","24","44","51","56"
"","","","","","","",""
"1668","1/10/2015","5","40","47","52","55","57"
"","","","","","","",""
"1669","1/14/2015","28","29","31","45","48","49"
"","","","","","","",""
"1670","1/17/2015","1","17","19","30","33","47"
"","","","","","","",""
"1671","1/21/2015","21","27","31","45","55","56"
"","","","","","","",""
"1672","1/24/2015","1","3","5","10","20","42"
"","","","","","","",""
"1673","1/28/2015","5","10","23","24","35","47"
"","","","","","","",""
"1674","1/31/2015","22","30","42","50","58","59"
"","","","","","","",""
"1675","2/4/2015","3","18","34","35","36","56"
"","","","","","","",""
"1676","2/7/2015","1","2","11","37","48","51"
"","","","","","","",""
"1677","2/11/2015","10","15","28","33","51","52"
"","","","","","","",""
"","","","","","","",""
"1678","2/14/2015","9","11","17","19","35","52"
"","","","","","","",""
"1679","2/18/2015","1","2","27","28","46","47"
"","","","","","","",""
"1680","2/21/2015","23","37","38","46","47","51"
"","","","","","","",""
"1681","2/25/2015","1","6","8","11","33","50"
"","","","","","","",""
"1682","2/28/2015","7","13","35","37","39","51"
"","","","","","","",""
"1683","3/4/2015","4","12","32","33","34","48"
"","","","","","","",""
"1684","3/7/2015","9","12","18","31","39","50"
"","","","","","","",""
"1685","3/11/2015","3","18","31","39","46","51"
"","","","","","","",""
"1686","3/14/2015","9","14","37","44","46","55"
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"1687","3/18/2015","15","24","37","46","49","58"
"","","","","","","",""
"1688","3/21/2015","18","23","30","32","42","56"
"","","","","","","",""
"1689","3/25/2015","2","5","13","27","41","53"
"","","","","","","",""
"","","","","","","",""
"1690","3/28/2015","21","24","26","35","45","53"
"","","","","","","",""
"1691","4/1/2015","1","10","24","39","45","58"
"","","","","","","",""
"1692","4/4/2015","11","13","14","27","44","56"
"","","","","","","",""
"1693","4/8/2015","5","15","18","19","21","38"
"","","","","","","",""
"1694","4/11/2015","20","29","34","37","45","57"
"","","","","","","",""
"1695","4/15/2015","24","36","38","43","44","58"
"","","","","","","",""
"1696","4/18/2015","1","12","17","31","37","46"
"","","","","","","",""
"1697","4/22/2015","8","23","30","51","53","58"
"","","","","","","",""
"1698","4/25/2015","11","13","24","28","44","45"
"","","","","","","",""
"1699","4/29/2015","1","6","10","30","33","38"
"","","","","","","",""
"1700","5/2/2015","15","18","41","48","50","58"
"","","","","","","",""
"1701","5/5/2015","3","9","18","32","40","56"
"","","","","","","",""
"1702","5/7/2015","17","19","33","35","39","52"
"","","","","","","",""
"1703","5/9/2015","3","23","26","35","39","49"
"","","","","","","",""
"1704","5/13/2015","1","7","11","32","51","59"
"","","","","","","",""
"1705","5/16/2015","25","27","29","37","50","51"
"","","","","","","",""
"1706","5/20/2015","12","31","34","36","48","56"
"","","","","","","",""
"1707","5/23/2015","7","16","20","27","36","52"
"","","","","","","",""
"1708","5/27/2015","17","29","32","38","45","50"
"","","","","","","",""
"1709","5/30/2015","7","19","30","35","42","47"
"","","","","","","",""
"1710","6/3/2015","7","21","28","56","58","59"
"","","","","","","",""
"1711","6/6/2015","22","26","38","39","45","50"
"","","","","","","",""
"1712","6/10/2015","2","12","19","29","50","59"
"","","","","","","",""
"1713","6/13/2015","3","10","16","23","27","29"
"","","","","","","",""
"","","","","","","",""
"1714","6/17/2015","2","8","24","36","51","52"
"","","","","","","",""
"1715","6/20/2015","16","20","35","40","53","60"
"","","","","","","",""
"1716","6/24/2015","2","25","36","41","42","53"
"","","","","","","",""
"1717","6/27/2015","2","9","16","37","44","58"
"","","","","","","",""
"1718","7/1/2015","4","30","31","32","47","53"
"","","","","","","",""
"1719","7/4/2015","1","22","31","34","44","54"
"","","","","","","",""
"1720","7/7/2015","18","23","31","39","49","57"
"","","","","","","",""
"1721","7/9/2015","4","12","19","33","36","38"
"","","","","","","",""
"1722","7/11/2015","9","23","39","41","49","58"
"","","","","","","",""
"1723","7/15/2015","14","27","30","46","52","60"
"","","","","","","",""
"1724","7/18/2015","27","33","37","39","58","60"
"","","","","","","",""
"1725","7/22/2015","16","18","26","30","31","34"
"","","","","","","",""
"1726","7/25/2015","3","10","42","49","54","57"
"","","","","","","",""
"1727","7/29/2015","4","6","19","20","40","41"
"","","","","","","",""
"1728","8/1/2015","3","8","28","39","42","59"
"","","","","","","",""
"1729","8/4/2015","7","14","23","43","44","53"
"","","","","","","",""
"1730","8/6/2015","1","10","17","24","42","51"
"","","","","","","",""
"","","","","","","",""
"1731","8/8/2015","5","18","27","43","49","59"
"","","","","","","",""
"1732","8/12/2015","25","34","38","45","53","60"
"","","","","","","",""
"1733","8/15/2015","3","5","9","14","41","46"
"","","","","","","",""
"1734","8/19/2015","12","17","25","29","41","52"
"","","","","","","",""
"1735","8/22/2015","6","16","33","34","45","46"
"","","","","","","",""
"1736","8/26/2015","12","13","24","29","32","41"
"","","","","","","",""
"1737","8/29/2015","5","8","42","50","51","59"
"","","","","","","",""
"1738","9/2/2015","12","28","37","46","48","53"
"","","","","","","",""
"1739","9/5/2015","9","10","17","32","34","46"
"","","","","","","",""
"1740","9/9/2015","10","15","25","38","47","53"
"","","","","","","",""
"1741","9/12/2015","15","18","20","32","48","49"
"","","","","","","",""
"1742","9/16/2015","11","19","21","23","27","52"
"","","","","","","",""
"1743","9/19/2015","4","10","29","31","34","35"
"","","","","","","",""
"1744","9/23/2015","9","12","14","29","42","56"
"","","","","","","",""
"1745","9/26/2015","9","13","18","47","52","60"
"","","","","","","",""
"1746","9/30/2015","6","18","37","40","41","58"
"","","","","","","",""
"1747","10/3/2015","6","33","34","48","53","59"
"","","","","","","",""
"","","","","","","",""
"1748","10/7/2015","2","10","13","41","49","53"
"","","","","","","",""
"1749","10/10/2015","3","13","14","29","33","43"
"","","","","","","",""
"1750","10/13/2015","15","17","20","31","41","48"
"","","","","","","",""
"1751","10/15/2015","15","22","23","42","51","57"
"","","","","","","",""
"1752","10/17/2015","9","36","37","53","55","60"
"","","","","","","",""
"1753","10/21/2015","8","15","29","35","45","54"
"","","","","","","",""
"1754","10/24/2015","20","27","30","31","40","53"
"","","","","","","",""
"1755","10/28/2015","2","5","8","18","30","48"
"","","","","","","",""
"1756","10/31/2015","6","13","14","28","35","45"
"","","","","","","",""
"1757","11/4/2015","13","25","28","37","43","56"
"","","","","","","",""
"1758","11/7/2015","6","11","16","23","36","42"
"","","","","","","",""
"1759","11/10/2015","2","14","21","22","51","60"
"","","","","","","",""
"1760","11/13/2015","10","24","25","36","47","48"
"","","","","","","",""
"1761","11/14/2015","9","10","36","50","53","55"
"","","","","","","",""
"1762","11/18/2015","26","32","42","45","55","59"
"","","","","","","",""
"1763","11/21/2015","9","12","15","21","31","36"
"","","","","","","",""
"1764","11/25/2015","6","7","29","39","41","55"
"","","","","","","",""
"1765","11/28/2015","1","6","28","37","56","58"
"","","","","","","",""
"1766","12/2/2015","22","23","41","46","53","60"
"","","","","","","",""
"1767","12/5/2015","16","26","35","39","44","45"
"","","","","","","",""
"1768","12/9/2015","5","7","11","34","35","50"
"","","","","","","",""
"1769","12/12/2015","32","37","44","47","54","60"
"","","","","","","",""
"1770","12/16/2015","11","26","27","30","34","41"
"","","","","","","",""
"1771","12/19/2015","2","20","27","28","32","38"
"","","","","","","",""
"1772","12/22/2015","12","19","27","39","41","45"
"","","","","","","",""
"","","","","","","",""
"1773","12/24/2015","15","30","39","41","45","59"
"","","","","","","",""
"1774","12/26/2015","1","12","20","30","52","60"
"","","","","","","",""
"1775","12/31/2015","2","18","31","42","51","56"
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"1776","1/2/2016","10","11","14","19","39","48"
"","","","","","","",""
"1777","1/6/2016","4","19","38","44","52","55"
"","","","","","","",""
"1778","1/9/2016","4","10","38","40","45","48"
"","","","","","","",""
"1779","1/12/2016","12","25","30","39","56","57"
"","","","","","","",""
"1780","1/14/2016","6","20","22","31","33","34"
"","","","","","","",""
"1781","1/16/2016","1","8","22","49","52","53"
"","","","","","","",""
"","","","","","","",""
"1782","1/20/2016","6","18","34","47","52","57"
"","","","","","","",""
"1783","1/23/2016","4","6","16","18","21","38"
"","","","","","","",""
"1784","1/27/2016","4","15","26","30","54","55"
"","","","","","","",""
"1785","1/30/2016","5","11","27","41","42","54"
"","","","","","","",""
"1786","2/2/2016","2","6","8","21","25","34"
"","","","","","","",""
"1787","2/4/2016","1","5","13","25","26","29"
"","","","","","","",""
"","","","","","","",""
"1788","2/6/2016","3","13","42","45","56","59"
"","","","","","","",""
"1789","2/10/2016","6","25","43","57","58","59"
"","","","","","","",""
"1790","2/13/2016","11","13","26","27","28","50"
"","","","","","","",""
"1791","2/17/2016","12","18","46","50","53","55"
"","","","","","","",""
"1792","2/20/2016","2","16","17","18","41","47"
"","","","","","","",""
"1793","2/24/2016","13","14","22","54","56","58"
"","","","","","","",""
"1794","2/27/2016","1","5","34","37","40","60"
"","","","","","","",""
"1795","3/2/2016","30","42","47","50","55","58"
"","","","","","","",""
"1796","3/5/2016","22","23","34","48","53","54"
"","","","","","","",""
"1797","3/8/2016","2","13","14","35","54","57"
"","","","","","","",""
"1798","3/10/2016","2","9","23","28","45","53"
"","","","","","","",""
"1799","3/12/2016","1","3","4","39","51","53"
"","","","","","","",""
"1800","3/16/2016","6","11","16","19","31","56"
"","","","","","","",""
"1801","3/19/2016","6","19","34","43","45","54"
"","","","","","","",""
"1802","3/23/2016","2","6","13","14","17","44"
"","","","","","","",""
"1803","3/26/2016","4","8","29","38","49","50"
"","","","","","","",""
"1804","3/30/2016","20","21","28","48","50","59"
"","","","","","","",""
"1805","4/2/2016","17","22","27","31","49","57"
"","","","","","","",""
"1806","4/6/2016","11","20","35","42","55","58"
"","","","","","","",""
"1807","4/9/2016","1","15","16","22","25","43"
"","","","","","","",""
"1808","4/13/2016","2","14","20","25","41","45"
"","","","","","","",""
"1809","4/16/2016","9","12","23","24","46","54"
"","","","","","","",""
"1810","4/20/2016","1","10","25","43","50","56"
"","","","","","","",""
"1811","4/23/2016","5","17","32","35","37","57"
"","","","","","","",""
"1812","4/27/2016","20","23","32","34","37","45"
"","","","","","","",""
"1813","4/30/2016","9","11","13","15","19","51"
"","","","","","","",""
"1814","5/3/2016","9","11","27","46","51","53"
"","","","","","","",""
"1815","5/5/2016","8","11","25","39","41","60"
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"1816","5/7/2016","5","10","12","22","28","46"
"","","","","","","",""
"1817","5/11/2016","1","4","26","39","47","55"
"","","","","","","",""
"1818","5/14/2016","2","6","10","15","53","56"
"","","","","","","",""
"1819","5/18/2016","17","18","26","30","33","37"
"","","","","","","",""
"1820","5/21/2016","3","19","23","27","40","45"
"","","","","","","",""
"1821","5/25/2016","19","22","31","36","52","53"
"","","","","","","",""
"","","","","","","",""
"1822","5/28/2016","1","22","26","43","50","53"
"","","","","","","",""
"1823","6/1/2016","4","9","21","34","54","59"
"","","","","","","",""
"1824","6/4/2016","5","6","12","19","30","60"
"","","","","","","",""
"1825","6/7/2016","10","11","21","50","51","54"
"","","","","","","",""
"1826","6/9/2016","17","19","32","43","48","51"
"","","","","","","",""
"1827","6/11/2016","26","33","42","43","53","54"
"","","","","","","",""
"1828","6/15/2016","6","11","32","40","48","59"
"","","","","","","",""
"1829","6/18/2016","7","13","24","30","32","53"
"","","","","","","",""
"1830","6/22/2016","3","7","29","37","54","60"
"","","","","","","",""
"1831","6/25/2016","15","27","28","32","48","55"
"","","","","","","",""
"1832","6/29/2016","14","34","46","47","56","57"
"","","","","","","",""
"1833","7/2/2016","2","3","7","16","27","42"
"","","","","","","",""
"1834","7/6/2016","2","17","22","24","48","51"
"","","","","","","",""
"1835","7/9/2016","8","28","36","47","50","58"
"","","","","","","",""
"1836","7/12/2016","8","15","18","45","59","60"
"","","","","","","",""
"1837","7/14/2016","41","44","48","50","54","57"
"","","","","","","",""
"1838","7/16/2016","5","8","24","30","57","59"
"","","","","","","",""
"1839","7/20/2016","7","22","28","32","56","58"
"","","","","","","",""
"1840","7/23/2016","15","17","33","41","47","48"
"","","","","","","",""
"1841","7/27/2016","3","6","13","38","49","51"
"","","","","","","",""
"1842","7/30/2016","16","18","22","24","34","43"
"","","","","","","",""
"1843","8/3/2016","8","26","28","33","41","54"
"","","","","","","",""
"1844","8/6/2016","3","4","37","39","48","50"
"","","","","","","",""
"1845","8/9/2016","3","9","13","29","30","51"
"","","","","","","",""
"1846","8/11/2016","6","24","26","30","34","49"
"","","","","","","",""
"1847","8/13/2016","1","6","45","49","50","57"
"","","","","","","",""
"1848","8/17/2016","9","40","41","50","55","58"
"","","","","","","",""
"1849","8/20/2016","3","5","11","27","35","44"
"","","","","","","",""
"1850","8/24/2016","23","24","32","38","40","41"
"","","","","","","",""
"1851","8/27/2016","8","18","21","22","35","37"
"","","","","","","",""
"1852","8/31/2016","13","17","29","45","49","50"
"","","","","","","",""
"1853","9/3/2016","1","2","34","39","41","45"
"","","","","","","",""
"1854","9/8/2016","25","30","31","34","43","59"
"","","","","","","",""
"1855","9/10/2016","6","10","15","24","38","39"
"","","","","","","",""
"1856","9/14/2016","2","9","14","22","32","37"
"","","","","","","",""
"1857","9/17/2016","13","23","25","35","52","53"
"","","","","","","",""
"1858","9/20/2016","22","28","30","33","55","59"
"","","","","","","",""
"1859","9/22/2016","1","13","14","21","26","51"
"","","","","","","",""
"1860","9/24/2016","10","30","36","40","44","60"
"","","","","","","",""
"1861","9/28/2016","2","4","9","35","45","60"
"","","","","","","",""
"1862","10/1/2016","2","8","35","42","49","56"
"","","","","","","",""
"1863","10/5/2016","16","23","45","56","58","59"
"","","","","","","",""
"1864","10/8/2016","4","5","14","37","40","60"
"","","","","","","",""
"1865","10/13/2016","1","5","31","32","37","42"
"","","","","","","",""
"1866","10/15/2016","14","17","36","38","44","60"
"","","","","","","",""
"1867","10/18/2016","3","10","17","21","22","43"
"","","","","","","",""
"1868","10/20/2016","1","5","23","25","28","31"
"","","","","","","",""
"1869","10/22/2016","11","23","24","26","40","52"
"","","","","","","",""
"1870","10/26/2016","18","20","30","32","33","40"
"","","","","","","",""
"1871","10/29/2016","3","11","17","33","52","58"
"","","","","","","",""
"1872","11/3/2016","11","13","25","39","46","56"
"","","","","","","",""
"1873","11/5/2016","5","25","28","41","53","54"
"","","","","","","",""
"1874","11/8/2016","10","28","37","43","44","47"
"","","","","","","",""
"1875","11/10/2016","1","45","47","52","53","55"
"","","","","","","",""
"1876","11/12/2016","7","18","39","41","44","51"
"","","","","","","",""
"1877","11/16/2016","13","16","23","24","32","35"
"","","","","","","",""
"1878","11/19/2016","12","16","26","40","56","57"
"","","","","","","",""
"1879","11/23/2016","5","10","20","57","58","59"
"","","","","","","",""
"1880","11/26/2016","5","16","19","37","51","56"
"","","","","","","",""
"1881","11/30/2016","3","10","30","44","53","56"
"","","","","","","",""
"1882","12/3/2016","9","10","19","35","37","41"
"","","","","","","",""
"1883","12/7/2016","16","27","28","47","59","60"
"","","","","","","",""
"1884","12/10/2016","1","4","23","32","38","59"
"","","","","","","",""
"1885","12/14/2016","7","14","18","23","32","59"
"","","","","","","",""
"1886","12/17/2016","3","7","15","40","45","54"
"","","","","","","",""
"1887","12/20/2016","11","23","34","41","46","56"
"","","","","","","",""
"1888","12/22/2016","1","10","17","18","45","48"
"","","","","","","",""
"1889","12/24/2016","16","23","25","28","30","44"
"","","","","","","",""
"1890","12/31/2016","5","11","22","24","51","53"
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"1891","1/4/2017","1","3","19","23","47","58"
"","","","","","","",""
"1892","1/7/2017","6","17","22","30","37","50"
"","","","","","","",""
"1893","1/11/2017","16","17","19","28","45","58"
"","","","","","","",""
"1894","1/14/2017","21","31","35","53","54","57"
"","","","","","","",""
"1895","1/18/2017","2","3","5","10","15","34"
"","","","","","","",""
"1896","1/21/2017","3","6","14","15","21","25"
"","","","","","","",""
"1897","1/25/2017","9","22","25","47","52","58"
"","","","","","","",""
"1898","1/28/2017","12","34","45","53","55","58"
"","","","","","","",""
"1899","2/1/2017","20","23","35","36","44","48"
"","","","","","","",""
"1900","2/4/2017","8","11","27","28","43","46"
"","","","","","","",""
"1901","2/8/2017","11","12","26","30","37","53"
"","","","","","","",""
"1902","2/11/2017","2","7","9","18","21","25"
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"1903","2/15/2017","9","10","15","28","43","45"
"","","","","","","",""
"1904","2/18/2017","12","15","18","21","51","56"
"","","","","","","",""
"1905","2/21/2017","29","35","43","54","56","57"
"","","","","","","",""
"1906","2/23/2017","6","27","33","39","40","60"
"","","","","","","",""
"1907","2/25/2017","3","25","35","38","44","48"
"","","","","","","",""
"1908","3/1/2017","4","10","13","23","27","57"
"","","","","","","",""
"1909","3/4/2017","11","40","43","45","47","57"
"","","","","","","",""
"1910","3/8/2017","6","9","15","22","39","48"
"","","","","","","",""
"1911","3/11/2017","16","18","23","30","32","33"
"","","","","","","",""
"1912","3/15/2017","10","13","33","35","36","42"
"","","","","","","",""
"1913","3/18/2017","4","14","17","43","52","56"
"","","","","","","",""
"1914","3/22/2017","16","29","33","39","42","44"
"","","","","","","",""
"1915","3/25/2017","2","20","21","33","48","57"
"","","","","","","",""
"1916","3/29/2017","3","9","18","23","50","52"
"","","","","","","",""
"1917","4/1/2017","4","21","25","33","36","46"
"","","","","","","",""
"1918","4/5/2017","16","17","20","22","38","50"
"","","","","","","",""
"1919","4/8/2017","11","28","37","45","54","60"
"","","","","","","",""
"1920","4/12/2017","25","31","33","39","43","45"
"","","","","","","",""
"1921","4/15/2017","10","15","16","19","28","35"
"","","","","","","",""
"1922","4/19/2017","20","22","36","38","41","43"
"","","","","","","",""
"1923","4/22/2017","9","34","42","45","46","59"
"","","","","","","",""
"1924","4/26/2017","12","16","30","52","53","58"
"","","","","","","",""
"1925","4/29/2017","1","17","38","43","45","47"
"","","","","","","",""
"1926","5/3/2017","2","3","14","20","30","46"
"","","","","","","",""
"1927","5/6/2017","5","11","13","19","30","31"
"","","","","","","",""
"1928","5/9/2017","10","26","28","51","53","59"
"","","","","","","",""
"1929","5/11/2017","3","10","23","36","43","52"
"","","","","","","",""
"1930","5/13/2017","4","17","18","37","52","56"
"","","","","","","",""
"1931","5/17/2017","2","8","9","15","22","34"
"","","","","","","",""
"1932","5/20/2017","10","16","21","29","44","55"
"","","","","","","",""
"1933","5/24/2017","2","14","15","19","35","59"
"","","","","","","",""
"1934","5/27/2017","8","23","35","39","56","59"
"","","","","","","",""
"1935","5/31/2017","1","3","10","17","23","24"
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"1936","6/3/2017","3","12","24","40","51","52"
"","","","","","","",""
"1937","6/7/2017","6","10","24","29","43","55"
"","","","","","","",""
"1938","6/10/2017","10","16","32","40","42","54"
"","","","","","","",""
"1939","6/14/2017","7","24","29","39","45","52"
"","","","","","","",""
"1940","6/17/2017","9","13","16","17","36","47"
"","","","","","","",""
"1941","6/21/2017","1","9","24","38","48","49"
"","","","","","","",""
"1942","6/24/2017","6","18","20","24","43","48"
"","","","","","","",""
"1943","6/28/2017","9","11","12","30","39","43"
"","","","","","","",""
"1944","7/1/2017","8","9","39","47","57","59"
"","","","","","","",""
"1945","7/4/2017","4","8","10","21","45","54"
"","","","","","","",""
"1946","7/6/2017","4","6","39","44","52","60"
"","","","","","","",""
"1947","7/8/2017","8","33","40","52","55","59"
"","","","","","","",""
"1948","7/12/2017","12","20","24","28","33","57"
"","","","","","","",""
"1949","7/15/2017","1","6","14","22","30","56"
"","","","","","","",""
"1950","7/19/2017","10","21","32","34","48","57"
"","","","","","","",""
"1951","7/22/2017","14","16","19","21","33","55"
"","","","","","","",""
"1952","7/26/2017","9","21","36","38","52","53"
"","","","","","","",""
"1953","7/29/2017","9","26","29","42","43","45"
"","","","","","","",""
"1954","8/2/2017","9","25","33","35","40","49"
"","","","","","","",""
"1955","8/5/2017","15","27","33","36","41","45"
"","","","","","","",""
"1956","8/8/2017","5","8","20","28","40","45"
"","","","","","","",""
"1957","8/10/2017","2","14","22","23","29","47"
"","","","","","","",""
"1958","8/12/2017","15","20","22","24","34","55"
"","","","","","","",""
"1959","8/16/2017","8","21","27","35","43","56"
"","","","","","","",""
"1960","8/19/2017","1","18","25","37","39","43"
"","","","","","","",""
"1961","8/23/2017","17","25","26","30","32","50"
"","","","","","","",""
"1962","8/26/2017","5","6","15","25","39","53"
"","","","","","","",""
"1963","8/30/2017","4","5","7","34","42","60"
"","","","","","","",""
"1964","9/2/2017","2","27","32","36","48","50"
"","","","","","","",""
"1965","9/6/2017","26","28","35","38","48","55"
"","","","","","","",""
"1966","9/9/2017","10","13","19","32","40","60"
"","","","","","","",""
"1967","9/13/2017","13","30","32","39","46","54"
"","","","","","","",""
"1968","9/16/2017","35","36","39","44","48","52"
"","","","","","","",""
"1969","9/19/2017","8","20","30","32","48","59"
"","","","","","","",""
"1970","9/21/2017","5","10","18","24","39","52"
"","","","","","","",""
"1971","9/23/2017","4","10","41","44","52","54"
"","","","","","","",""
"1972","9/27/2017","9","16","20","54","57","59"
"","","","","","","",""
"1973","9/30/2017","1","12","16","17","52","60"
"","","","","","","",""
"1974","10/4/2017","4","19","27","38","54","57"
"","","","","","","",""
"1975","10/7/2017","8","11","24","26","47","57"
"","","","","","","",""
"1976","10/11/2017","12","14","19","25","52","59"
"","","","","","","",""
"1977","10/14/2017","3","16","28","32","34","37"
"","","","","","","",""
"1978","10/17/2017","2","6","22","44","55","57"
"","","","","","","",""
"1979","10/19/2017","22","23","29","32","38","45"
"","","","","","","",""
"1980","10/21/2017","12","16","17","18","34","37"
"","","","","","","",""
"1981","10/25/2017","6","15","19","37","39","53"
"","","","","","","",""
"1982","10/28/2017","4","14","20","24","46","50"
"","","","","","","",""
"1983","11/1/2017","5","6","10","14","22","36"
"","","","","","","",""
"1984","11/4/2017","21","29","32","35","43","50"
"","","","","","","",""
"1985","11/7/2017","9","28","29","34","36","55"
"","","","","","","",""
"1986","11/9/2017","23","36","43","44","55","56"
"","","","","","","",""
"1987","11/11/2017","10","14","31","34","45","58"
"","","","","","","",""
"1988","11/16/2017","5","10","39","42","46","54"
"","","","","","","",""
"1989","11/18/2017","15","22","30","32","40","58"
"","","","","","","",""
"1990","11/22/2017","11","24","26","34","37","59"
"","","","","","","",""
"1991","11/25/2017","19","20","28","34","36","44"
"","","","","","","",""
"1992","11/29/2017","5","11","13","21","53","54"
"","","","","","","",""
"","","","","","","",""
"1993","12/2/2017","6","17","33","48","50","57"
"","","","","","","",""
"1994","12/6/2017","2","5","12","32","40","44"
"","","","","","","",""
"1995","12/9/2017","14","26","29","35","37","39"
"","","","","","","",""
"1996","12/13/2017","7","20","21","24","40","56"
"","","","","","","",""
"1997","12/16/2017","1","7","14","31","35","46"
"","","","","","","",""
"1998","12/19/2017","8","21","24","25","52","57"
"","","","","","","",""
"1999","12/21/2017","15","37","38","42","49","50"
"","","","","","","",""
"2000","12/31/2017","3","6","10","17","34","37"
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"2001","1/3/2018","20","22","36","42","52","60"
"","","","","","","",""
"2002","1/6/2018","4","28","30","38","46","59"
"","","","","","","",""
"2003","1/10/2018","28","34","40","43","50","51"
"","","","","","","",""
"2004","1/13/2018","1","5","14","23","35","45"
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"2005","1/17/2018","11","19","22","33","34","53"
"","","","","","","",""
"2006","1/20/2018","1","9","14","20","25","54"
"","","","","","","",""
"2007","1/24/2018","4","14","39","41","54","58"
"","","","","","","",""
"2008","1/27/2018","22","27","33","42","58","59"
"","","","","","","",""
"2009","1/31/2018","1","37","44","46","48","50"
"","","","","","","",""
"2010","2/3/2018","8","10","18","34","39","56"
"","","","","","","",""
"2011","2/6/2018","2","28","32","35","54","58"
"","","","","","","",""
"2012","2/8/2018","8","11","27","35","36","51"
"","","","","","","",""
"2013","2/10/2018","6","23","30","36","53","56"
"","","","","","","",""
"2014","2/14/2018","16","32","40","46","53","56"
"","","","","","","",""
"2015","2/17/2018","17","18","27","32","39","58"
"","","","","","","",""
"2016","2/21/2018","4","11","17","18","21","48"
"","","","","","","",""
"2017","2/24/2018","2","10","11","24","38","56"
"","","","","","","",""
"2018","2/28/2018","11","22","25","27","55","59"
"","","","","","","",""
"2019","3/3/2018","23","41","46","52","54","59"
"","","","","","","",""
"2020","3/7/2018","2","36","46","48","57","60"
"","","","","","","",""
"2021","3/10/2018","7","14","32","37","40","60"
"","","","","","","",""
"2022","3/14/2018","4","28","45","48","52","60"
"","","","","","","",""
"2023","3/17/2018","1","6","7","8","23","56"
"","","","","","","",""
"","","","","","","",""
"2024","3/21/2018","16","20","23","29","35","47"
"","","","","","","",""
"2025","3/24/2018","4","24","46","52","55","56"
"","","","","","","",""
"2026","3/28/2018","10","23","31","33","51","52"
"","","","","","","",""
"2027","3/31/2018","11","15","29","37","39","44"
"","","","","","","",""
"2028","4/4/2018","7","11","24","36","42","58"
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"2029","4/7/2018","6","15","18","33","37","40"
"","","","","","","",""
"2030","4/11/2018","4","27","38","40","58","59"
"","","","","","","",""
"2031","4/14/2018","18","23","37","39","50","55"
"","","","","","","",""
"2032","4/17/2018","6","14","19","20","39","53"
"","","","","","","",""
"2033","4/20/2018","10","18","33","38","40","43"
"","","","","","","",""
"2034","4/25/2018","6","7","13","17","22","56"
"","","","","","","",""
"2035","4/28/2018","30","35","36","38","49","52"
"","","","","","","",""
"2036","5/2/2018","7","8","19","23","27","58"
"","","","","","","",""
"2037","5/5/2018","14","16","23","30","45","60"
"","","","","","","",""
"2038","5/8/2018","6","25","26","35","38","40"
"","","","","","","",""
